id	name	valenceClass	arousalClass
3235	ACCEDE03235	-1	-1
3236	ACCEDE03236	0	-1
3237	ACCEDE03237	0	0
3238	ACCEDE03238	-1	-1
3239	ACCEDE03239	-1	-1
3240	ACCEDE03240	-1	-1
3241	ACCEDE03241	0	-1
3242	ACCEDE03242	1	0
3243	ACCEDE03243	-1	-1
3244	ACCEDE03244	0	-1
3245	ACCEDE03245	-1	-1
3246	ACCEDE03246	1	-1
3247	ACCEDE03247	-1	1
3248	ACCEDE03248	-1	1
3249	ACCEDE03249	0	-1
3250	ACCEDE03250	1	1
3251	ACCEDE03251	-1	0
3252	ACCEDE03252	-1	-1
3253	ACCEDE03253	0	1
3254	ACCEDE03254	0	-1
3255	ACCEDE03255	-1	-1
3256	ACCEDE03256	0	0
3257	ACCEDE03257	-1	-1
3258	ACCEDE03258	0	1
3259	ACCEDE03259	-1	-1
3260	ACCEDE03260	-1	1
3261	ACCEDE03261	-1	-1
3262	ACCEDE03262	-1	1
3263	ACCEDE03263	-1	-1
3264	ACCEDE03264	-1	-1
3265	ACCEDE03265	-1	-1
3266	ACCEDE03266	-1	-1
3267	ACCEDE03267	1	0
3268	ACCEDE03268	-1	-1
3269	ACCEDE03269	-1	1
3270	ACCEDE03270	-1	1
3271	ACCEDE03271	-1	-1
3272	ACCEDE03272	0	-1
3273	ACCEDE03273	-1	-1
3274	ACCEDE03274	-1	-1
3275	ACCEDE03275	0	0
3276	ACCEDE03276	-1	0
3277	ACCEDE03277	0	-1
3278	ACCEDE03278	0	0
3279	ACCEDE03279	1	-1
3280	ACCEDE03280	-1	0
3281	ACCEDE03281	-1	0
3282	ACCEDE03282	-1	1
3283	ACCEDE03283	-1	-1
3284	ACCEDE03284	0	-1
3285	ACCEDE03285	0	-1
3286	ACCEDE03286	-1	-1
3287	ACCEDE03287	1	-1
3288	ACCEDE03288	0	-1
3289	ACCEDE03289	0	-1
3290	ACCEDE03290	0	-1
3291	ACCEDE03291	0	-1
3292	ACCEDE03292	1	-1
3293	ACCEDE03293	0	0
3294	ACCEDE03294	1	-1
3295	ACCEDE03295	-1	-1
3296	ACCEDE03296	-1	0
3297	ACCEDE03297	-1	0
3298	ACCEDE03298	0	-1
3299	ACCEDE03299	-1	1
3300	ACCEDE03300	-1	-1
3301	ACCEDE03301	-1	-1
3302	ACCEDE03302	-1	-1
3303	ACCEDE03303	-1	1
3304	ACCEDE03304	-1	1
3305	ACCEDE03305	0	-1
3306	ACCEDE03306	-1	-1
3307	ACCEDE03307	1	1
3308	ACCEDE03308	0	-1
3309	ACCEDE03309	0	0
3310	ACCEDE03310	-1	-1
3311	ACCEDE03311	0	-1
3312	ACCEDE03312	0	0
3313	ACCEDE03313	0	-1
3314	ACCEDE03314	0	-1
3315	ACCEDE03315	-1	1
3316	ACCEDE03316	-1	-1
3317	ACCEDE03317	-1	-1
3318	ACCEDE03318	1	-1
3319	ACCEDE03319	0	-1
3320	ACCEDE03320	-1	-1
3321	ACCEDE03321	-1	-1
3322	ACCEDE03322	-1	0
3323	ACCEDE03323	0	1
3324	ACCEDE03324	1	1
3325	ACCEDE03325	1	1
3326	ACCEDE03326	-1	0
3327	ACCEDE03327	0	0
3328	ACCEDE03328	-1	0
3329	ACCEDE03329	-1	-1
3330	ACCEDE03330	0	-1
3331	ACCEDE03331	-1	-1
3332	ACCEDE03332	0	-1
3333	ACCEDE03333	-1	-1
3334	ACCEDE03334	1	-1
3335	ACCEDE03335	0	-1
3336	ACCEDE03336	-1	-1
3337	ACCEDE03337	-1	1
3338	ACCEDE03338	0	-1
3339	ACCEDE03339	0	-1
3340	ACCEDE03340	0	-1
3341	ACCEDE03341	-1	-1
3342	ACCEDE03342	0	0
3343	ACCEDE03343	1	0
3344	ACCEDE03344	-1	-1
3345	ACCEDE03345	-1	-1
3346	ACCEDE03346	0	1
3347	ACCEDE03347	-1	1
3348	ACCEDE03348	-1	0
3349	ACCEDE03349	-1	-1
3350	ACCEDE03350	0	-1
3351	ACCEDE03351	0	-1
3352	ACCEDE03352	0	-1
3353	ACCEDE03353	-1	-1
3354	ACCEDE03354	0	-1
3355	ACCEDE03355	1	-1
3356	ACCEDE03356	-1	-1
3357	ACCEDE03357	0	-1
3358	ACCEDE03358	0	-1
3359	ACCEDE03359	0	0
3360	ACCEDE03360	0	0
3361	ACCEDE03361	0	0
3362	ACCEDE03362	0	-1
3363	ACCEDE03363	-1	-1
3364	ACCEDE03364	-1	-1
3365	ACCEDE03365	0	1
3366	ACCEDE03366	1	0
3367	ACCEDE03367	-1	-1
3368	ACCEDE03368	0	-1
3369	ACCEDE03369	0	-1
3370	ACCEDE03370	1	1
3371	ACCEDE03371	1	-1
3372	ACCEDE03372	0	0
3373	ACCEDE03373	1	0
3374	ACCEDE03374	-1	-1
3375	ACCEDE03375	-1	-1
3376	ACCEDE03376	0	1
3377	ACCEDE03377	-1	1
3378	ACCEDE03378	-1	1
3379	ACCEDE03379	-1	0
3380	ACCEDE03380	-1	1
3381	ACCEDE03381	0	1
3382	ACCEDE03382	-1	-1
3383	ACCEDE03383	0	-1
3384	ACCEDE03384	0	-1
3385	ACCEDE03385	-1	-1
3386	ACCEDE03386	0	-1
3387	ACCEDE03387	0	-1
3388	ACCEDE03388	-1	1
3389	ACCEDE03389	-1	0
3390	ACCEDE03390	0	-1
3391	ACCEDE03391	0	-1
3392	ACCEDE03392	1	-1
3393	ACCEDE03393	0	0
3394	ACCEDE03394	0	-1
3395	ACCEDE03395	-1	0
3396	ACCEDE03396	0	-1
3397	ACCEDE03397	0	0
3398	ACCEDE03398	0	-1
3399	ACCEDE03399	-1	1
3400	ACCEDE03400	-1	1
3401	ACCEDE03401	1	-1
3402	ACCEDE03402	0	-1
3403	ACCEDE03403	1	1
3404	ACCEDE03404	0	1
3405	ACCEDE03405	0	0
3406	ACCEDE03406	0	0
3407	ACCEDE03407	-1	-1
3408	ACCEDE03408	0	-1
3409	ACCEDE03409	-1	0
3410	ACCEDE03410	0	-1
3411	ACCEDE03411	-1	1
3412	ACCEDE03412	-1	1
3413	ACCEDE03413	-1	1
3414	ACCEDE03414	0	-1
3415	ACCEDE03415	0	1
3416	ACCEDE03416	-1	0
3417	ACCEDE03417	0	-1
3418	ACCEDE03418	0	-1
3419	ACCEDE03419	1	0
3420	ACCEDE03420	0	-1
3421	ACCEDE03421	0	-1
3422	ACCEDE03422	0	1
3423	ACCEDE03423	-1	-1
3424	ACCEDE03424	0	-1
3425	ACCEDE03425	0	-1
3426	ACCEDE03426	0	-1
3427	ACCEDE03427	-1	1
3428	ACCEDE03428	0	-1
3429	ACCEDE03429	-1	1
3430	ACCEDE03430	-1	1
3431	ACCEDE03431	-1	1
3432	ACCEDE03432	1	1
3433	ACCEDE03433	-1	0
3434	ACCEDE03434	-1	-1
3435	ACCEDE03435	-1	1
3436	ACCEDE03436	0	-1
3437	ACCEDE03437	1	0
3438	ACCEDE03438	-1	1
3439	ACCEDE03439	-1	0
3440	ACCEDE03440	0	-1
3441	ACCEDE03441	0	-1
3442	ACCEDE03442	-1	-1
3443	ACCEDE03443	0	-1
3444	ACCEDE03444	-1	-1
3445	ACCEDE03445	0	-1
3446	ACCEDE03446	0	-1
3447	ACCEDE03447	0	-1
3448	ACCEDE03448	0	-1
3449	ACCEDE03449	-1	-1
3450	ACCEDE03450	0	1
3451	ACCEDE03451	0	-1
3452	ACCEDE03452	1	-1
3453	ACCEDE03453	0	0
3454	ACCEDE03454	0	0
3455	ACCEDE03455	0	-1
3456	ACCEDE03456	1	-1
3457	ACCEDE03457	-1	-1
3458	ACCEDE03458	-1	-1
3459	ACCEDE03459	-1	-1
3460	ACCEDE03460	-1	1
3461	ACCEDE03461	1	-1
3462	ACCEDE03462	1	-1
3463	ACCEDE03463	0	0
3464	ACCEDE03464	-1	-1
3465	ACCEDE03465	0	1
3466	ACCEDE03466	1	1
3467	ACCEDE03467	0	-1
3468	ACCEDE03468	1	-1
3469	ACCEDE03469	0	-1
3470	ACCEDE03470	-1	-1
3471	ACCEDE03471	1	-1
3472	ACCEDE03472	0	-1
3473	ACCEDE03473	0	-1
3474	ACCEDE03474	-1	-1
3475	ACCEDE03475	0	-1
3476	ACCEDE03476	1	1
3477	ACCEDE03477	1	1
3478	ACCEDE03478	1	0
3479	ACCEDE03479	0	1
3480	ACCEDE03480	-1	-1
3481	ACCEDE03481	1	-1
3482	ACCEDE03482	0	-1
3483	ACCEDE03483	1	1
3484	ACCEDE03484	0	1
3485	ACCEDE03485	0	-1
3486	ACCEDE03486	-1	-1
3487	ACCEDE03487	0	-1
3488	ACCEDE03488	-1	1
3489	ACCEDE03489	1	-1
3490	ACCEDE03490	0	1
3491	ACCEDE03491	1	-1
3492	ACCEDE03492	1	-1
3493	ACCEDE03493	0	-1
3494	ACCEDE03494	1	-1
3495	ACCEDE03495	0	-1
3496	ACCEDE03496	1	-1
3497	ACCEDE03497	-1	-1
3498	ACCEDE03498	0	-1
3499	ACCEDE03499	-1	0
3500	ACCEDE03500	0	-1
3501	ACCEDE03501	-1	0
3502	ACCEDE03502	-1	-1
3503	ACCEDE03503	-1	-1
3504	ACCEDE03504	0	-1
3505	ACCEDE03505	-1	1
3506	ACCEDE03506	1	-1
3507	ACCEDE03507	0	-1
3508	ACCEDE03508	-1	1
3509	ACCEDE03509	1	1
3510	ACCEDE03510	0	-1
3511	ACCEDE03511	0	-1
3512	ACCEDE03512	1	-1
3513	ACCEDE03513	0	-1
3514	ACCEDE03514	1	-1
3515	ACCEDE03515	0	1
3516	ACCEDE03516	-1	-1
3517	ACCEDE03517	-1	-1
3518	ACCEDE03518	-1	0
3519	ACCEDE03519	0	-1
3520	ACCEDE03520	-1	-1
3521	ACCEDE03521	0	-1
3522	ACCEDE03522	1	-1
3523	ACCEDE03523	0	-1
3524	ACCEDE03524	-1	-1
3525	ACCEDE03525	-1	-1
3526	ACCEDE03526	0	-1
3527	ACCEDE03527	1	-1
3528	ACCEDE03528	0	-1
3529	ACCEDE03529	0	-1
3530	ACCEDE03530	0	-1
3531	ACCEDE03531	1	-1
3532	ACCEDE03532	1	-1
3533	ACCEDE03533	1	-1
3534	ACCEDE03534	0	-1
3535	ACCEDE03535	-1	-1
3536	ACCEDE03536	0	-1
3537	ACCEDE03537	-1	-1
3538	ACCEDE03538	0	0
3539	ACCEDE03539	0	-1
3540	ACCEDE03540	-1	-1
3541	ACCEDE03541	0	1
3542	ACCEDE03542	-1	-1
3543	ACCEDE03543	1	-1
3544	ACCEDE03544	0	-1
3545	ACCEDE03545	0	-1
3546	ACCEDE03546	1	-1
3547	ACCEDE03547	1	-1
3548	ACCEDE03548	1	-1
3549	ACCEDE03549	-1	0
3550	ACCEDE03550	0	-1
3551	ACCEDE03551	0	-1
3552	ACCEDE03552	0	-1
3553	ACCEDE03553	1	0
3554	ACCEDE03554	1	1
3555	ACCEDE03555	-1	0
3556	ACCEDE03556	1	-1
3557	ACCEDE03557	0	-1
3558	ACCEDE03558	0	-1
3559	ACCEDE03559	0	-1
3560	ACCEDE03560	0	-1
3561	ACCEDE03561	-1	-1
3562	ACCEDE03562	1	0
3563	ACCEDE03563	1	-1
3564	ACCEDE03564	0	-1
3565	ACCEDE03565	0	-1
3566	ACCEDE03566	0	-1
3567	ACCEDE03567	1	0
3568	ACCEDE03568	0	-1
3569	ACCEDE03569	1	1
3570	ACCEDE03570	1	-1
3571	ACCEDE03571	1	-1
3572	ACCEDE03572	1	-1
3573	ACCEDE03573	1	1
3574	ACCEDE03574	1	1
3575	ACCEDE03575	1	1
3576	ACCEDE03576	1	0
3577	ACCEDE03577	1	-1
3578	ACCEDE03578	1	0
3579	ACCEDE03579	0	-1
3580	ACCEDE03580	-1	1
3581	ACCEDE03581	-1	-1
3582	ACCEDE03582	1	-1
3583	ACCEDE03583	1	1
3584	ACCEDE03584	-1	0
3585	ACCEDE03585	1	-1
3586	ACCEDE03586	-1	1
3587	ACCEDE03587	1	0
3588	ACCEDE03588	0	-1
3589	ACCEDE03589	0	0
3590	ACCEDE03590	0	0
3591	ACCEDE03591	0	-1
3592	ACCEDE03592	-1	1
3593	ACCEDE03593	0	0
3594	ACCEDE03594	0	-1
3595	ACCEDE03595	0	-1
3596	ACCEDE03596	0	-1
3597	ACCEDE03597	-1	-1
3598	ACCEDE03598	0	-1
3599	ACCEDE03599	1	-1
3600	ACCEDE03600	1	-1
3601	ACCEDE03601	-1	-1
3602	ACCEDE03602	-1	-1
3603	ACCEDE03603	0	-1
3604	ACCEDE03604	-1	-1
3605	ACCEDE03605	1	-1
3606	ACCEDE03606	1	-1
3607	ACCEDE03607	0	1
3608	ACCEDE03608	0	-1
3609	ACCEDE03609	0	-1
3610	ACCEDE03610	1	-1
3611	ACCEDE03611	-1	-1
3612	ACCEDE03612	-1	1
3613	ACCEDE03613	-1	-1
3614	ACCEDE03614	0	-1
3615	ACCEDE03615	-1	1
3616	ACCEDE03616	-1	1
3617	ACCEDE03617	-1	1
3618	ACCEDE03618	-1	-1
3619	ACCEDE03619	-1	0
3620	ACCEDE03620	0	-1
3621	ACCEDE03621	-1	-1
3622	ACCEDE03622	-1	-1
3623	ACCEDE03623	1	1
3624	ACCEDE03624	-1	-1
3625	ACCEDE03625	-1	1
3626	ACCEDE03626	-1	1
3627	ACCEDE03627	-1	1
3628	ACCEDE03628	0	-1
3629	ACCEDE03629	1	-1
3630	ACCEDE03630	-1	-1
3631	ACCEDE03631	0	-1
3632	ACCEDE03632	0	-1
3633	ACCEDE03633	1	-1
3634	ACCEDE03634	0	-1
3635	ACCEDE03635	0	-1
3636	ACCEDE03636	-1	1
3637	ACCEDE03637	0	0
3638	ACCEDE03638	-1	1
3639	ACCEDE03639	1	1
3640	ACCEDE03640	-1	1
3641	ACCEDE03641	-1	0
3642	ACCEDE03642	1	-1
3643	ACCEDE03643	1	0
3644	ACCEDE03644	0	1
3645	ACCEDE03645	-1	-1
3646	ACCEDE03646	0	0
3647	ACCEDE03647	-1	1
3648	ACCEDE03648	0	0
3649	ACCEDE03649	-1	-1
3650	ACCEDE03650	0	0
3651	ACCEDE03651	1	1
3652	ACCEDE03652	0	1
3653	ACCEDE03653	1	-1
3654	ACCEDE03654	1	0
3655	ACCEDE03655	-1	0
3656	ACCEDE03656	0	-1
3657	ACCEDE03657	-1	-1
3658	ACCEDE03658	0	-1
3659	ACCEDE03659	0	-1
3660	ACCEDE03660	-1	-1
3661	ACCEDE03661	0	-1
3662	ACCEDE03662	0	1
3663	ACCEDE03663	0	0
3664	ACCEDE03664	1	-1
3665	ACCEDE03665	0	-1
3666	ACCEDE03666	-1	-1
3667	ACCEDE03667	-1	0
3668	ACCEDE03668	0	1
3669	ACCEDE03669	-1	1
3670	ACCEDE03670	0	-1
3671	ACCEDE03671	0	-1
3672	ACCEDE03672	1	-1
3673	ACCEDE03673	-1	-1
3674	ACCEDE03674	-1	1
3675	ACCEDE03675	0	-1
3676	ACCEDE03676	-1	-1
3677	ACCEDE03677	0	1
3678	ACCEDE03678	-1	-1
3679	ACCEDE03679	0	-1
3680	ACCEDE03680	1	-1
3681	ACCEDE03681	1	-1
3682	ACCEDE03682	0	0
3683	ACCEDE03683	1	1
3684	ACCEDE03684	0	1
3685	ACCEDE03685	-1	1
3686	ACCEDE03686	-1	1
3687	ACCEDE03687	0	-1
3688	ACCEDE03688	0	-1
3689	ACCEDE03689	-1	1
3690	ACCEDE03690	-1	-1
3691	ACCEDE03691	1	0
3692	ACCEDE03692	0	-1
3693	ACCEDE03693	-1	-1
3694	ACCEDE03694	-1	0
3695	ACCEDE03695	1	1
3696	ACCEDE03696	0	-1
3697	ACCEDE03697	-1	1
3698	ACCEDE03698	-1	-1
3699	ACCEDE03699	1	-1
3700	ACCEDE03700	1	-1
3701	ACCEDE03701	1	-1
3702	ACCEDE03702	0	-1
3703	ACCEDE03703	1	-1
3704	ACCEDE03704	0	-1
3705	ACCEDE03705	0	-1
3706	ACCEDE03706	1	-1
3707	ACCEDE03707	0	-1
3708	ACCEDE03708	-1	1
3709	ACCEDE03709	-1	-1
3710	ACCEDE03710	-1	0
3711	ACCEDE03711	-1	-1
3712	ACCEDE03712	-1	1
3713	ACCEDE03713	0	0
3714	ACCEDE03714	-1	-1
3715	ACCEDE03715	-1	-1
3716	ACCEDE03716	-1	0
3717	ACCEDE03717	-1	1
3718	ACCEDE03718	-1	1
3719	ACCEDE03719	-1	0
3720	ACCEDE03720	-1	-1
3721	ACCEDE03721	0	-1
3722	ACCEDE03722	-1	-1
3723	ACCEDE03723	0	1
3724	ACCEDE03724	0	1
3725	ACCEDE03725	1	-1
3726	ACCEDE03726	0	-1
3727	ACCEDE03727	-1	0
3728	ACCEDE03728	1	-1
3729	ACCEDE03729	0	-1
3730	ACCEDE03730	1	-1
3731	ACCEDE03731	1	-1
3732	ACCEDE03732	0	0
3733	ACCEDE03733	0	-1
3734	ACCEDE03734	0	-1
3735	ACCEDE03735	0	-1
3736	ACCEDE03736	0	-1
3737	ACCEDE03737	0	-1
3738	ACCEDE03738	1	-1
3739	ACCEDE03739	1	-1
3740	ACCEDE03740	1	-1
3741	ACCEDE03741	0	-1
3742	ACCEDE03742	0	-1
3743	ACCEDE03743	1	-1
3744	ACCEDE03744	1	-1
3745	ACCEDE03745	1	1
3746	ACCEDE03746	-1	1
3747	ACCEDE03747	-1	1
3748	ACCEDE03748	-1	1
3749	ACCEDE03749	-1	-1
3750	ACCEDE03750	0	-1
3751	ACCEDE03751	1	1
3752	ACCEDE03752	0	1
3753	ACCEDE03753	-1	-1
3754	ACCEDE03754	0	0
3755	ACCEDE03755	-1	-1
3756	ACCEDE03756	1	-1
3757	ACCEDE03757	-1	-1
3758	ACCEDE03758	0	-1
3759	ACCEDE03759	-1	-1
3760	ACCEDE03760	1	-1
3761	ACCEDE03761	-1	1
3762	ACCEDE03762	-1	0
3763	ACCEDE03763	-1	-1
3764	ACCEDE03764	0	-1
3765	ACCEDE03765	1	-1
3766	ACCEDE03766	1	0
3767	ACCEDE03767	0	-1
3768	ACCEDE03768	0	-1
3769	ACCEDE03769	0	1
3770	ACCEDE03770	0	0
3771	ACCEDE03771	-1	0
3772	ACCEDE03772	1	-1
3773	ACCEDE03773	-1	1
3774	ACCEDE03774	0	1
3775	ACCEDE03775	1	-1
3776	ACCEDE03776	1	1
3777	ACCEDE03777	0	-1
3778	ACCEDE03778	1	-1
3779	ACCEDE03779	0	1
3780	ACCEDE03780	1	1
3781	ACCEDE03781	0	1
3782	ACCEDE03782	-1	1
3783	ACCEDE03783	1	1
3784	ACCEDE03784	-1	1
3785	ACCEDE03785	0	-1
3786	ACCEDE03786	0	-1
3787	ACCEDE03787	1	0
3788	ACCEDE03788	1	1
3789	ACCEDE03789	0	-1
3790	ACCEDE03790	-1	1
3791	ACCEDE03791	0	-1
3792	ACCEDE03792	1	-1
3793	ACCEDE03793	0	-1
3794	ACCEDE03794	1	-1
3795	ACCEDE03795	0	1
3796	ACCEDE03796	0	-1
3797	ACCEDE03797	0	-1
3798	ACCEDE03798	0	1
3799	ACCEDE03799	-1	0
3800	ACCEDE03800	1	-1
3801	ACCEDE03801	0	1
3802	ACCEDE03802	1	-1
3803	ACCEDE03803	0	-1
3804	ACCEDE03804	1	1
3805	ACCEDE03805	1	1
3806	ACCEDE03806	1	-1
3807	ACCEDE03807	-1	0
3808	ACCEDE03808	-1	1
3809	ACCEDE03809	0	-1
3810	ACCEDE03810	0	-1
3811	ACCEDE03811	1	-1
3812	ACCEDE03812	0	1
3813	ACCEDE03813	-1	-1
3814	ACCEDE03814	0	1
3815	ACCEDE03815	0	-1
3816	ACCEDE03816	1	-1
3817	ACCEDE03817	1	-1
3818	ACCEDE03818	0	-1
3819	ACCEDE03819	-1	-1
3820	ACCEDE03820	0	1
3821	ACCEDE03821	-1	-1
3822	ACCEDE03822	1	-1
3823	ACCEDE03823	-1	-1
3824	ACCEDE03824	-1	1
3825	ACCEDE03825	-1	0
3826	ACCEDE03826	-1	-1
3827	ACCEDE03827	1	-1
3828	ACCEDE03828	-1	-1
3829	ACCEDE03829	-1	-1
3830	ACCEDE03830	1	-1
3831	ACCEDE03831	1	-1
3832	ACCEDE03832	1	1
3833	ACCEDE03833	-1	-1
3834	ACCEDE03834	-1	1
3835	ACCEDE03835	1	-1
3836	ACCEDE03836	1	0
3837	ACCEDE03837	1	0
3838	ACCEDE03838	0	1
3839	ACCEDE03839	0	-1
3840	ACCEDE03840	0	-1
3841	ACCEDE03841	0	0
3842	ACCEDE03842	0	1
3843	ACCEDE03843	1	0
3844	ACCEDE03844	0	1
3845	ACCEDE03845	0	1
3846	ACCEDE03846	0	0
3847	ACCEDE03847	0	1
3848	ACCEDE03848	1	-1
3849	ACCEDE03849	0	1
3850	ACCEDE03850	1	-1
3851	ACCEDE03851	1	-1
3852	ACCEDE03852	0	1
3853	ACCEDE03853	-1	0
3854	ACCEDE03854	0	1
3855	ACCEDE03855	1	1
3856	ACCEDE03856	-1	1
3857	ACCEDE03857	1	1
3858	ACCEDE03858	0	0
3859	ACCEDE03859	0	1
3860	ACCEDE03860	0	1
3861	ACCEDE03861	0	1
3862	ACCEDE03862	0	1
3863	ACCEDE03863	0	0
3864	ACCEDE03864	1	-1
3865	ACCEDE03865	-1	-1
3866	ACCEDE03866	0	0
3867	ACCEDE03867	-1	0
3868	ACCEDE03868	-1	-1
3869	ACCEDE03869	-1	1
3870	ACCEDE03870	1	1
3871	ACCEDE03871	0	1
3872	ACCEDE03872	-1	-1
3873	ACCEDE03873	0	1
3874	ACCEDE03874	0	-1
3875	ACCEDE03875	0	1
3876	ACCEDE03876	1	-1
3877	ACCEDE03877	-1	-1
3878	ACCEDE03878	0	-1
3879	ACCEDE03879	1	-1
3880	ACCEDE03880	1	-1
3881	ACCEDE03881	1	-1
3882	ACCEDE03882	1	1
3883	ACCEDE03883	0	1
3884	ACCEDE03884	-1	-1
3885	ACCEDE03885	-1	-1
3886	ACCEDE03886	0	1
3887	ACCEDE03887	1	-1
3888	ACCEDE03888	-1	-1
3889	ACCEDE03889	0	-1
3890	ACCEDE03890	0	-1
3891	ACCEDE03891	-1	-1
3892	ACCEDE03892	0	-1
3893	ACCEDE03893	0	-1
3894	ACCEDE03894	0	-1
3895	ACCEDE03895	-1	-1
3896	ACCEDE03896	0	-1
3897	ACCEDE03897	0	-1
3898	ACCEDE03898	1	1
3899	ACCEDE03899	-1	-1
3900	ACCEDE03900	1	1
3901	ACCEDE03901	1	-1
3902	ACCEDE03902	-1	-1
3903	ACCEDE03903	1	-1
3904	ACCEDE03904	-1	-1
3905	ACCEDE03905	0	-1
3906	ACCEDE03906	1	-1
3907	ACCEDE03907	-1	-1
3908	ACCEDE03908	1	-1
3909	ACCEDE03909	1	1
3910	ACCEDE03910	1	-1
3911	ACCEDE03911	1	-1
3912	ACCEDE03912	-1	-1
3913	ACCEDE03913	-1	0
3914	ACCEDE03914	-1	-1
3915	ACCEDE03915	1	-1
3916	ACCEDE03916	1	-1
3917	ACCEDE03917	0	-1
3918	ACCEDE03918	1	-1
3919	ACCEDE03919	1	-1
3920	ACCEDE03920	0	-1
3921	ACCEDE03921	1	-1
3922	ACCEDE03922	1	1
3923	ACCEDE03923	1	-1
3924	ACCEDE03924	1	-1
3925	ACCEDE03925	1	1
3926	ACCEDE03926	0	1
3927	ACCEDE03927	1	-1
3928	ACCEDE03928	1	1
3929	ACCEDE03929	1	-1
3930	ACCEDE03930	0	-1
3931	ACCEDE03931	0	-1
3932	ACCEDE03932	1	1
3933	ACCEDE03933	1	-1
3934	ACCEDE03934	0	-1
3935	ACCEDE03935	0	-1
3936	ACCEDE03936	-1	0
3937	ACCEDE03937	-1	-1
3938	ACCEDE03938	1	-1
3939	ACCEDE03939	1	-1
3940	ACCEDE03940	0	-1
3941	ACCEDE03941	0	-1
3942	ACCEDE03942	1	-1
3943	ACCEDE03943	1	1
3944	ACCEDE03944	0	-1
3945	ACCEDE03945	0	-1
3946	ACCEDE03946	0	-1
3947	ACCEDE03947	0	-1
3948	ACCEDE03948	1	-1
3949	ACCEDE03949	1	-1
3950	ACCEDE03950	1	-1
3951	ACCEDE03951	1	-1
3952	ACCEDE03952	1	-1
3953	ACCEDE03953	1	-1
3954	ACCEDE03954	1	-1
3955	ACCEDE03955	0	-1
3956	ACCEDE03956	-1	0
3957	ACCEDE03957	0	-1
3958	ACCEDE03958	0	-1
3959	ACCEDE03959	0	-1
3960	ACCEDE03960	1	0
3961	ACCEDE03961	1	-1
3962	ACCEDE03962	-1	-1
3963	ACCEDE03963	0	-1
3964	ACCEDE03964	1	-1
3965	ACCEDE03965	-1	-1
3966	ACCEDE03966	-1	-1
3967	ACCEDE03967	0	0
3968	ACCEDE03968	0	-1
3969	ACCEDE03969	1	-1
3970	ACCEDE03970	1	-1
3971	ACCEDE03971	1	-1
3972	ACCEDE03972	1	-1
3973	ACCEDE03973	1	-1
3974	ACCEDE03974	1	-1
3975	ACCEDE03975	0	-1
3976	ACCEDE03976	1	-1
3977	ACCEDE03977	0	0
3978	ACCEDE03978	1	1
3979	ACCEDE03979	0	-1
3980	ACCEDE03980	1	-1
3981	ACCEDE03981	1	0
3982	ACCEDE03982	1	-1
3983	ACCEDE03983	1	-1
3984	ACCEDE03984	1	-1
3985	ACCEDE03985	1	-1
3986	ACCEDE03986	0	-1
3987	ACCEDE03987	-1	-1
3988	ACCEDE03988	1	-1
3989	ACCEDE03989	1	-1
3990	ACCEDE03990	0	-1
3991	ACCEDE03991	1	-1
3992	ACCEDE03992	0	1
3993	ACCEDE03993	0	-1
3994	ACCEDE03994	1	-1
3995	ACCEDE03995	0	-1
3996	ACCEDE03996	1	-1
3997	ACCEDE03997	1	-1
3998	ACCEDE03998	1	-1
3999	ACCEDE03999	1	-1
4000	ACCEDE04000	1	-1
4001	ACCEDE04001	1	-1
4002	ACCEDE04002	1	1
4003	ACCEDE04003	1	-1
4004	ACCEDE04004	-1	0
4005	ACCEDE04005	0	-1
4006	ACCEDE04006	0	-1
4007	ACCEDE04007	0	-1
4008	ACCEDE04008	-1	-1
4009	ACCEDE04009	1	-1
4010	ACCEDE04010	0	0
4011	ACCEDE04011	1	1
4012	ACCEDE04012	-1	1
4013	ACCEDE04013	0	-1
4014	ACCEDE04014	0	1
4015	ACCEDE04015	1	-1
4016	ACCEDE04016	1	-1
4017	ACCEDE04017	1	-1
4018	ACCEDE04018	1	-1
4019	ACCEDE04019	1	-1
4020	ACCEDE04020	1	-1
4021	ACCEDE04021	-1	-1
4022	ACCEDE04022	0	0
4023	ACCEDE04023	1	-1
4024	ACCEDE04024	0	-1
4025	ACCEDE04025	1	-1
4026	ACCEDE04026	0	-1
4027	ACCEDE04027	1	-1
4028	ACCEDE04028	-1	0
4029	ACCEDE04029	-1	-1
4030	ACCEDE04030	0	-1
4031	ACCEDE04031	0	-1
4032	ACCEDE04032	1	-1
4033	ACCEDE04033	0	-1
4034	ACCEDE04034	0	-1
4035	ACCEDE04035	1	-1
4036	ACCEDE04036	0	-1
4037	ACCEDE04037	-1	-1
4038	ACCEDE04038	0	-1
4039	ACCEDE04039	0	1
4040	ACCEDE04040	-1	0
4041	ACCEDE04041	-1	-1
4042	ACCEDE04042	-1	-1
4043	ACCEDE04043	-1	1
4044	ACCEDE04044	-1	-1
4045	ACCEDE04045	0	-1
4046	ACCEDE04046	1	-1
4047	ACCEDE04047	0	-1
4048	ACCEDE04048	1	-1
4049	ACCEDE04049	1	-1
4050	ACCEDE04050	0	-1
4051	ACCEDE04051	0	-1
4052	ACCEDE04052	0	-1
4053	ACCEDE04053	0	-1
4054	ACCEDE04054	-1	-1
4055	ACCEDE04055	-1	-1
4056	ACCEDE04056	0	-1
4057	ACCEDE04057	0	-1
4058	ACCEDE04058	1	-1
